"","subject","activity","variable","value"
"1587",18,"STANDING","meantBodyAccelerometerMeanZ",-0.107940757511976
"1588",18,"STANDING","meantBodyAccelerometerStdevX",-0.667932305209581
"1589",18,"STANDING","meantBodyAccelerometerStdevY",-0.599095553763473
"1590",18,"STANDING","meantBodyAccelerometerStdevZ",-0.679216670329341
"1591",18,"STANDING","meantGravityAccelerometerMeanX",0.694792777095808
"1592",18,"STANDING","meantGravityAccelerometerMeanY",-0.0010301843263473
"1593",18,"STANDING","meantGravityAccelerometerMeanZ",0.0910314168113772
"1594",18,"STANDING","meantGravityAccelerometerStdevX",-0.978742766586826
"1595",18,"STANDING","meantGravityAccelerometerStdevY",-0.968999955598802
"1596",18,"STANDING","meantGravityAccelerometerStdevZ",-0.958147490299401
"1597",18,"STANDING","meantBodyAccelerometerJerkMeanX",0.0776448301356287
"1598",18,"STANDING","meantBodyAccelerometerJerkMeanY",0.0129534445262126
"1599",18,"STANDING","meantBodyAccelerometerJerkMeanZ",0.000886467423302994
"1600",18,"STANDING","meantBodyAccelerometerJerkStdevX",-0.711725557065868
"1601",18,"STANDING","meantBodyAccelerometerJerkStdevY",-0.711788469131737
"1602",18,"STANDING","meantBodyAccelerometerJerkStdevZ",-0.834520665329341
"1603",18,"STANDING","meantBodyGyroscopeMeanX",-0.038430136020509
"1604",18,"STANDING","meantBodyGyroscopeMeanY",-0.0672248771926647
"1605",18,"STANDING","meantBodyGyroscopeMeanZ",0.0913241464640719
"1606",18,"STANDING","meantBodyGyroscopeStdevX",-0.791426443721557
"1607",18,"STANDING","meantBodyGyroscopeStdevY",-0.759370761556886
"1608",18,"STANDING","meantBodyGyroscopeStdevZ",-0.72614680991018
"1609",18,"STANDING","meantBodyGyroscopeJerkMeanX",-0.0940621740320958
"1610",18,"STANDING","meantBodyGyroscopeJerkMeanY",-0.0445622527458084
"1611",18,"STANDING","meantBodyGyroscopeJerkMeanZ",-0.0571652014122156
"1612",18,"STANDING","meantBodyGyroscopeJerkStdevX",-0.830920002934132
"1613",18,"STANDING","meantBodyGyroscopeJerkStdevY",-0.874371824640719
"1614",18,"STANDING","meantBodyGyroscopeJerkStdevZ",-0.825666964760479
"1615",18,"STANDING","meantBodyAccelerometerMagnitudeMean",-0.630947459700599
"1616",18,"STANDING","meantBodyAccelerometerMagnitudeStdev",-0.665011683643713
"1617",18,"STANDING","meantGravityAccelerometerMagnitudeMean",-0.630947459700599
"1618",18,"STANDING","meantGravityAccelerometerMagnitudeStdev",-0.665011683643713
"1619",18,"STANDING","meantBodyAccelerometerJerkMagnitudeMean",-0.73320719751497
"1620",18,"STANDING","meantBodyAccelerometerJerkMagnitudeStdev",-0.723788786335329
"1621",18,"STANDING","meantBodyGyroscopeMagnitudeMean",-0.693434577904192
"1622",18,"STANDING","meantBodyGyroscopeMagnitudeStdev",-0.760315278287425
"1623",18,"STANDING","meantBodyGyroscopeJerkMagnitudeMean",-0.84851863011976
"1624",18,"STANDING","meantBodyGyroscopeJerkMagnitudeStdev",-0.879781879790419
"1625",18,"STANDING","meanfBodyAccelerometerMeanX",-0.689453051047904
"1626",18,"STANDING","meanfBodyAccelerometerMeanY",-0.637957449640719
"1627",18,"STANDING","meanfBodyAccelerometerMeanZ",-0.742231387634731
"1628",18,"STANDING","meanfBodyAccelerometerStdevX",-0.660489537904192
"1629",18,"STANDING","meanfBodyAccelerometerStdevY",-0.605510423961078
"1630",18,"STANDING","meanfBodyAccelerometerStdevZ",-0.672541676278443
"1631",18,"STANDING","meanfBodyAccelerometerJerkMeanX",-0.728496455928144
"1632",18,"STANDING","meanfBodyAccelerometerJerkMeanY",-0.723907683083832
"1633",18,"STANDING","meanfBodyAccelerometerJerkMeanZ",-0.819222532994012
"1634",18,"STANDING","meanfBodyAccelerometerJerkStdevX",-0.720203372035928
"1635",18,"STANDING","meanfBodyAccelerometerJerkStdevY",-0.718398453652695
"1636",18,"STANDING","meanfBodyAccelerometerJerkStdevZ",-0.848506493113772
"1637",18,"STANDING","meanfBodyGyroscopeMeanX",-0.772855463736527
"1638",18,"STANDING","meanfBodyGyroscopeMeanY",-0.801441592754491
"1639",18,"STANDING","meanfBodyGyroscopeMeanZ",-0.737016020538922
"1640",18,"STANDING","meanfBodyGyroscopeStdevX",-0.799760555973054
"1641",18,"STANDING","meanfBodyGyroscopeStdevY",-0.74032145739521
"1642",18,"STANDING","meanfBodyGyroscopeStdevZ",-0.748592744401198
"1643",18,"STANDING","meanfBodyAccelerometerMagnitudeMean",-0.673154380637725
"1644",18,"STANDING","meanfBodyAccelerometerMagnitudeStdev",-0.713137798532934
"1645",18,"STANDING","meanfBodyBodyAccelerometerJerkMagnitudeMean",-0.720747618404192
"1646",18,"STANDING","meanfBodyBodyAccelerometerJerkMagnitudeStdev",-0.729163423712575
"1647",18,"STANDING","meanfBodyBodyGyroscopeMagnitudeMean",-0.802962549161677
"1648",18,"STANDING","meanfBodyBodyGyroscopeMagnitudeStdev",-0.775670438287425
"1649",18,"STANDING","meanfBodyBodyGyroscopeJerkMagnitudeMean",-0.875441210479042
"1650",18,"STANDING","meanfBodyBodyGyroscopeJerkMagnitudeStdev",-0.894709025422156
"1651",19,"SITTING","meantBodyAccelerometerMeanX",0.269723487105556
"1652",19,"SITTING","meantBodyAccelerometerMeanY",-0.0182031515710306
"1653",19,"SITTING","meantBodyAccelerometerMeanZ",-0.118277180099383
"1654",19,"SITTING","meantBodyAccelerometerStdevX",-0.574658922919194
"1655",19,"SITTING","meantBodyAccelerometerStdevY",-0.507035084992639
"1656",19,"SITTING","meantBodyAccelerometerStdevZ",-0.649184726556944
"1657",19,"SITTING","meantGravityAccelerometerMeanX",0.475323016
"1658",19,"SITTING","meantGravityAccelerometerMeanY",0.0964052626666667
"1659",19,"SITTING","meantGravityAccelerometerMeanZ",0.233011401195083
"1660",19,"SITTING","meantGravityAccelerometerStdevX",-0.958290447861111
"1661",19,"SITTING","meantGravityAccelerometerStdevY",-0.95925383425
"1662",19,"SITTING","meantGravityAccelerometerStdevZ",-0.94180028475
"1663",19,"SITTING","meantBodyAccelerometerJerkMeanX",0.0774171147766389
"1664",19,"SITTING","meantBodyAccelerometerJerkMeanY",0.0115812421960876
"1665",19,"SITTING","meantBodyAccelerometerJerkMeanZ",-0.00186198850195833
"1666",19,"SITTING","meantBodyAccelerometerJerkStdevX",-0.571088266146083
"1667",19,"SITTING","meantBodyAccelerometerJerkStdevY",-0.571311190432222
"1668",19,"SITTING","meantBodyAccelerometerJerkStdevZ",-0.705342976190833
"1669",19,"SITTING","meantBodyGyroscopeMeanX",-0.0385723953346511
"1670",19,"SITTING","meantBodyGyroscopeMeanY",-0.0681420603177778
"1671",19,"SITTING","meantBodyGyroscopeMeanZ",0.0883609591559167
"1672",19,"SITTING","meantBodyGyroscopeStdevX",-0.637789914575556
"1673",19,"SITTING","meantBodyGyroscopeStdevY",-0.643866300560306
"1674",19,"SITTING","meantBodyGyroscopeStdevZ",-0.645682212189167
"1675",19,"SITTING","meantBodyGyroscopeJerkMeanX",-0.0895939425055556
"1676",19,"SITTING","meantBodyGyroscopeJerkMeanY",-0.0383208736670278
"1677",19,"SITTING","meantBodyGyroscopeJerkMeanZ",-0.0569649444286944
"1678",19,"SITTING","meantBodyGyroscopeJerkStdevX",-0.618836206634444
"1679",19,"SITTING","meantBodyGyroscopeJerkStdevY",-0.725991380623889
"1680",19,"SITTING","meantBodyGyroscopeJerkStdevZ",-0.686684583831583
"1681",19,"SITTING","meantBodyAccelerometerMagnitudeMean",-0.531507362111361
"1682",19,"SITTING","meantBodyAccelerometerMagnitudeStdev",-0.599552767486306
"1683",19,"SITTING","meantGravityAccelerometerMagnitudeMean",-0.531507362111361
"1684",19,"SITTING","meantGravityAccelerometerMagnitudeStdev",-0.599552767486306
"1685",19,"SITTING","meantBodyAccelerometerJerkMagnitudeMean",-0.5762252472125
"1686",19,"SITTING","meantBodyAccelerometerJerkMagnitudeStdev",-0.601918552871944
"1687",19,"SITTING","meantBodyGyroscopeMagnitudeMean",-0.548919668132222
"1688",19,"SITTING","meantBodyGyroscopeMagnitudeStdev",-0.610093380740278
"1689",19,"SITTING","meantBodyGyroscopeJerkMagnitudeMean",-0.683436541824444
"1690",19,"SITTING","meantBodyGyroscopeJerkMagnitudeStdev",-0.7255986988425
"1691",19,"SITTING","meanfBodyAccelerometerMeanX",-0.587050355097528
"1692",19,"SITTING","meanfBodyAccelerometerMeanY",-0.521888076609778
"1693",19,"SITTING","meanfBodyAccelerometerMeanZ",-0.647026298284028
"1694",19,"SITTING","meanfBodyAccelerometerStdevX",-0.5708979748225
"1695",19,"SITTING","meanfBodyAccelerometerStdevY",-0.530901585022361
"1696",19,"SITTING","meanfBodyAccelerometerStdevZ",-0.680291382637222
"1697",19,"SITTING","meanfBodyAccelerometerJerkMeanX",-0.593157169174611
"1698",19,"SITTING","meanfBodyAccelerometerJerkMeanY",-0.596694943936944
"1699",19,"SITTING","meanfBodyAccelerometerJerkMeanZ",-0.680924493180556
"1700",19,"SITTING","meanfBodyAccelerometerJerkStdevX",-0.586910128980833
"1701",19,"SITTING","meanfBodyAccelerometerJerkStdevY",-0.572596722878
"1702",19,"SITTING","meanfBodyAccelerometerJerkStdevZ",-0.728521901498861
"1703",19,"SITTING","meanfBodyGyroscopeMeanX",-0.553089575942778
"1704",19,"SITTING","meanfBodyGyroscopeMeanY",-0.641337299817778
"1705",19,"SITTING","meanfBodyGyroscopeMeanZ",-0.602625307818389
"1706",19,"SITTING","meanfBodyGyroscopeStdevX",-0.666071315599889
"1707",19,"SITTING","meanfBodyGyroscopeStdevY",-0.650105402347778
"1708",19,"SITTING","meanfBodyGyroscopeStdevZ",-0.694729075491667
"1709",19,"SITTING","meanfBodyAccelerometerMagnitudeMean",-0.556404444967972
"1710",19,"SITTING","meanfBodyAccelerometerMagnitudeStdev",-0.689860920113889
"1711",19,"SITTING","meanfBodyBodyAccelerometerJerkMagnitudeMean",-0.576064647812278
"1712",19,"SITTING","meanfBodyBodyAccelerometerJerkMagnitudeStdev",-0.641089005857778
"1713",19,"SITTING","meanfBodyBodyGyroscopeMagnitudeMean",-0.636287999799167
"1714",19,"SITTING","meanfBodyBodyGyroscopeMagnitudeStdev",-0.662325968145833
"1715",19,"SITTING","meanfBodyBodyGyroscopeJerkMagnitudeMean",-0.719519008752778
"1716",19,"SITTING","meanfBodyBodyGyroscopeJerkMagnitudeStdev",-0.754223739441667
"1717",20,"LAYING","meantBodyAccelerometerMeanX",0.268210689679487
"1718",20,"LAYING","meantBodyAccelerometerMeanY",-0.0154394352991026
"1719",20,"LAYING","meantBodyAccelerometerMeanZ",-0.103432062417949
"1720",20,"LAYING","meantBodyAccelerometerStdevX",-0.546535422961538
"1721",20,"LAYING","meantBodyAccelerometerStdevY",-0.259011300096154
"1722",20,"LAYING","meantBodyAccelerometerStdevZ",-0.639730168647436
"1723",20,"LAYING","meantGravityAccelerometerMeanX",0.590974958467949
"1724",20,"LAYING","meantGravityAccelerometerMeanY",0.00243648291666667
"1725",20,"LAYING","meantGravityAccelerometerMeanZ",0.107789718651859
"1726",20,"LAYING","meantGravityAccelerometerStdevX",-0.95804564051282
"1727",20,"LAYING","meantGravityAccelerometerStdevY",-0.951149621217949
"1728",20,"LAYING","meantGravityAccelerometerStdevZ",-0.943657000576923
"1729",20,"LAYING","meantBodyAccelerometerJerkMeanX",0.0750346921474359
"1730",20,"LAYING","meantBodyAccelerometerJerkMeanY",-0.00274400097455128
"1731",20,"LAYING","meantBodyAccelerometerJerkMeanZ",-0.00251495485183974
"1732",20,"LAYING","meantBodyAccelerometerJerkStdevX",-0.586215941176923
"1733",20,"LAYING","meantBodyAccelerometerJerkStdevY",-0.426120353397436
"1734",20,"LAYING","meantBodyAccelerometerJerkStdevZ",-0.738913456730769
"1735",20,"LAYING","meantBodyGyroscopeMeanX",-0.0224726834409615
"1736",20,"LAYING","meantBodyGyroscopeMeanY",-0.0789627194310256
"1737",20,"LAYING","meantBodyGyroscopeMeanZ",0.0900253976657692
"1738",20,"LAYING","meantBodyGyroscopeStdevX",-0.652396391814103
"1739",20,"LAYING","meantBodyGyroscopeStdevY",-0.485894484605705
"1740",20,"LAYING","meantBodyGyroscopeStdevZ",-0.460843186407692
"1741",20,"LAYING","meantBodyGyroscopeJerkMeanX",-0.0945547052108333
"1742",20,"LAYING","meantBodyGyroscopeJerkMeanY",-0.0402012429820513
"1743",20,"LAYING","meantBodyGyroscopeJerkMeanZ",-0.0525724570615385
"1744",20,"LAYING","meantBodyGyroscopeJerkStdevX",-0.653186069490385
"1745",20,"LAYING","meantBodyGyroscopeJerkStdevY",-0.643573137512821
"1746",20,"LAYING","meantBodyGyroscopeJerkStdevZ",-0.536900063648718
"1747",20,"LAYING","meantBodyAccelerometerMagnitudeMean",-0.452429326099846
"1748",20,"LAYING","meantBodyAccelerometerMagnitudeStdev",-0.519017420878205
"1749",20,"LAYING","meantGravityAccelerometerMagnitudeMean",-0.452429326099846
"1750",20,"LAYING","meantGravityAccelerometerMagnitudeStdev",-0.519017420878205
"1751",20,"LAYING","meantBodyAccelerometerJerkMagnitudeMean",-0.564555998864103
"1752",20,"LAYING","meantBodyAccelerometerJerkMagnitudeStdev",-0.540847617073269
"1753",20,"LAYING","meantBodyGyroscopeMagnitudeMean",-0.435122258175641
"1754",20,"LAYING","meantBodyGyroscopeMagnitudeStdev",-0.521471397919231
"1755",20,"LAYING","meantBodyGyroscopeJerkMagnitudeMean",-0.624627827903846
"1756",20,"LAYING","meantBodyGyroscopeJerkMagnitudeStdev",-0.65307636871282
"1757",20,"LAYING","meanfBodyAccelerometerMeanX",-0.57063792171218
"1758",20,"LAYING","meanfBodyAccelerometerMeanY",-0.324959680379103
"1759",20,"LAYING","meanfBodyAccelerometerMeanZ",-0.67195587225
"1760",20,"LAYING","meanfBodyAccelerometerStdevX",-0.538561223491667
"1761",20,"LAYING","meanfBodyAccelerometerStdevY",-0.273948137371154
"1762",20,"LAYING","meanfBodyAccelerometerStdevZ",-0.65088931224359
"1763",20,"LAYING","meanfBodyAccelerometerJerkMeanX",-0.624523279069231
"1764",20,"LAYING","meanfBodyAccelerometerJerkMeanY",-0.466996133878205
"1765",20,"LAYING","meanfBodyAccelerometerJerkMeanZ",-0.730766642435897
"1766",20,"LAYING","meanfBodyAccelerometerJerkStdevX",-0.584111033739744
"1767",20,"LAYING","meanfBodyAccelerometerJerkStdevY",-0.420402255935897
"1768",20,"LAYING","meanfBodyAccelerometerJerkStdevZ",-0.745732864166667
"1769",20,"LAYING","meanfBodyGyroscopeMeanX",-0.579382474189103
"1770",20,"LAYING","meanfBodyGyroscopeMeanY",-0.526303994216667
"1771",20,"LAYING","meanfBodyGyroscopeMeanZ",-0.431155163544231
"1772",20,"LAYING","meanfBodyGyroscopeStdevX",-0.676883051647436
"1773",20,"LAYING","meanfBodyGyroscopeStdevY",-0.46709876350641
"1774",20,"LAYING","meanfBodyGyroscopeStdevZ",-0.522534472884615
"1775",20,"LAYING","meanfBodyAccelerometerMagnitudeMean",-0.505493351425641
"1776",20,"LAYING","meanfBodyAccelerometerMagnitudeStdev",-0.604222557220513
"1777",20,"LAYING","meanfBodyBodyAccelerometerJerkMagnitudeMean",-0.538159936420513
"1778",20,"LAYING","meanfBodyBodyAccelerometerJerkMagnitudeStdev",-0.548497929924744
"1779",20,"LAYING","meanfBodyBodyGyroscopeMagnitudeMean",-0.547332691298077
"1780",20,"LAYING","meanfBodyBodyGyroscopeMagnitudeStdev",-0.588328799467949
"1781",20,"LAYING","meanfBodyBodyGyroscopeJerkMagnitudeMean",-0.659341951769231
"1782",20,"LAYING","meanfBodyBodyGyroscopeJerkMagnitudeStdev",-0.670451894533974
"1783",20,"STANDING","meantBodyAccelerometerMeanX",0.268595205636364
"1784",20,"STANDING","meantBodyAccelerometerMeanY",-0.0192867074389394
"1785",20,"STANDING","meantBodyAccelerometerMeanZ",-0.111651090326263
"1786",20,"STANDING","meantBodyAccelerometerStdevX",-0.650788909160606
"1787",20,"STANDING","meantBodyAccelerometerStdevY",-0.456259753985354
"1788",20,"STANDING","meantBodyAccelerometerStdevZ",-0.630893001863636
"1789",20,"STANDING","meantGravityAccelerometerMeanX",0.657243899191919
"1790",20,"STANDING","meantGravityAccelerometerMeanY",-0.0686181655555556
"1791",20,"STANDING","meantGravityAccelerometerMeanZ",0.10679036740404
"1792",20,"STANDING","meantGravityAccelerometerStdevX",-0.958324946717172
"1793",20,"STANDING","meantGravityAccelerometerStdevY",-0.953576080606061
"1794",20,"STANDING","meantGravityAccelerometerStdevZ",-0.93887359689899
"1795",20,"STANDING","meantBodyAccelerometerJerkMeanX",0.0835868911373737
"1796",20,"STANDING","meantBodyAccelerometerJerkMeanY",0.00611187765247475
"1797",20,"STANDING","meantBodyAccelerometerJerkMeanZ",-0.00607491491689899
"1798",20,"STANDING","meantBodyAccelerometerJerkStdevX",-0.659309592116667
"1799",20,"STANDING","meantBodyAccelerometerJerkStdevY",-0.606793100151515
"1800",20,"STANDING","meantBodyAccelerometerJerkStdevZ",-0.75401945230303
"1801",20,"STANDING","meantBodyGyroscopeMeanX",-0.0256483096989899
"1802",20,"STANDING","meantBodyGyroscopeMeanY",-0.0789307564061111
"1803",20,"STANDING","meantBodyGyroscopeMeanZ",0.082163496089899
"1804",20,"STANDING","meantBodyGyroscopeStdevX",-0.70994810379798
"1805",20,"STANDING","meantBodyGyroscopeStdevY",-0.642839666627273
"1806",20,"STANDING","meantBodyGyroscopeStdevZ",-0.579620527478788
"1807",20,"STANDING","meantBodyGyroscopeJerkMeanX",-0.0953189767722222
"1808",20,"STANDING","meantBodyGyroscopeJerkMeanY",-0.0424081459060606
"1809",20,"STANDING","meantBodyGyroscopeJerkMeanZ",-0.0556613228575758
"1810",20,"STANDING","meantBodyGyroscopeJerkStdevX",-0.733941115257576
"1811",20,"STANDING","meantBodyGyroscopeJerkStdevY",-0.716353299126263
"1812",20,"STANDING","meantBodyGyroscopeJerkStdevZ",-0.715358641818182
"1813",20,"STANDING","meantBodyAccelerometerMagnitudeMean",-0.56833411675101
"1814",20,"STANDING","meantBodyAccelerometerMagnitudeStdev",-0.614326377454545
"1815",20,"STANDING","meantGravityAccelerometerMagnitudeMean",-0.56833411675101
"1816",20,"STANDING","meantGravityAccelerometerMagnitudeStdev",-0.614326377454545
"1817",20,"STANDING","meantBodyAccelerometerJerkMagnitudeMean",-0.663144565966667
"1818",20,"STANDING","meantBodyAccelerometerJerkMagnitudeStdev",-0.626302305960101
"1819",20,"STANDING","meantBodyGyroscopeMagnitudeMean",-0.581261642571717
"1820",20,"STANDING","meantBodyGyroscopeMagnitudeStdev",-0.626155662129697
"1821",20,"STANDING","meantBodyGyroscopeJerkMagnitudeMean",-0.730864782378788
"1822",20,"STANDING","meantBodyGyroscopeJerkMagnitudeStdev",-0.707476828521212
"1823",20,"STANDING","meanfBodyAccelerometerMeanX",-0.645734537631313
"1824",20,"STANDING","meanfBodyAccelerometerMeanY",-0.506320391156566
"1825",20,"STANDING","meanfBodyAccelerometerMeanZ",-0.659532033916162
"1826",20,"STANDING","meanfBodyAccelerometerStdevX",-0.654036248306667
"1827",20,"STANDING","meanfBodyAccelerometerStdevY",-0.466298670467677
"1828",20,"STANDING","meanfBodyAccelerometerStdevZ",-0.644857545959596
"1829",20,"STANDING","meanfBodyAccelerometerJerkMeanX",-0.674120731307722
"1830",20,"STANDING","meanfBodyAccelerometerJerkMeanY",-0.629326860401515
"1831",20,"STANDING","meanfBodyAccelerometerJerkMeanZ",-0.734465775308081
"1832",20,"STANDING","meanfBodyAccelerometerJerkStdevX",-0.674575997207071
"1833",20,"STANDING","meanfBodyAccelerometerJerkStdevY",-0.609033040979596
"1834",20,"STANDING","meanfBodyAccelerometerJerkStdevZ",-0.772151009146465
"1835",20,"STANDING","meanfBodyGyroscopeMeanX",-0.663525228784343
"1836",20,"STANDING","meanfBodyGyroscopeMeanY",-0.642043649208939
"1837",20,"STANDING","meanfBodyGyroscopeMeanZ",-0.587217933571212
"1838",20,"STANDING","meanfBodyGyroscopeStdevX",-0.726226342060606
"1839",20,"STANDING","meanfBodyGyroscopeStdevY",-0.646762421016667
"1840",20,"STANDING","meanfBodyGyroscopeStdevZ",-0.616340393406566
"1841",20,"STANDING","meanfBodyAccelerometerMagnitudeMean",-0.603443252690404
"1842",20,"STANDING","meanfBodyAccelerometerMagnitudeStdev",-0.683038764726768
"1843",20,"STANDING","meanfBodyBodyAccelerometerJerkMagnitudeMean",-0.621138091371919
"1844",20,"STANDING","meanfBodyBodyAccelerometerJerkMagnitudeStdev",-0.635841381332323
"1845",20,"STANDING","meanfBodyBodyGyroscopeMagnitudeMean",-0.653958606511717
"1846",20,"STANDING","meanfBodyBodyGyroscopeMagnitudeStdev",-0.673230720494949
"1847",20,"STANDING","meanfBodyBodyGyroscopeJerkMagnitudeMean",-0.718871385552626
"1848",20,"STANDING","meanfBodyBodyGyroscopeJerkMagnitudeStdev",-0.713768868169192
"1849",21,"SITTING","meantBodyAccelerometerMeanX",0.277466525522059
"1850",21,"SITTING","meantBodyAccelerometerMeanY",-0.0176664578561765
"1851",21,"SITTING","meantBodyAccelerometerMeanZ",-0.10877848058848
"1852",21,"SITTING","meantBodyAccelerometerStdevX",-0.672323867377451
"1853",21,"SITTING","meantBodyAccelerometerStdevY",-0.565585190336299
"1854",21,"SITTING","meantBodyAccelerometerStdevZ",-0.669621813176471
"1855",21,"SITTING","meantGravityAccelerometerMeanX",0.645775957808824
"1856",21,"SITTING","meantGravityAccelerometerMeanY",-0.0750963071446078
"1857",21,"SITTING","meantGravityAccelerometerMeanZ",0.0321851774362745
"1858",21,"SITTING","meantGravityAccelerometerStdevX",-0.965586634460784
"1859",21,"SITTING","meantGravityAccelerometerStdevY",-0.969330818455882
"1860",21,"SITTING","meantGravityAccelerometerStdevZ",-0.953093993308823
"1861",21,"SITTING","meantBodyAccelerometerJerkMeanX",0.0822207874776961
"1862",21,"SITTING","meantBodyAccelerometerJerkMeanY",0.00350107553584853
"1863",21,"SITTING","meantBodyAccelerometerJerkMeanZ",-0.010659072671299
"1864",21,"SITTING","meantBodyAccelerometerJerkStdevX",-0.699763344205784
"1865",21,"SITTING","meantBodyAccelerometerJerkStdevY",-0.66515912310562
"1866",21,"SITTING","meantBodyAccelerometerJerkStdevZ",-0.78182390148299
"1867",21,"SITTING","meantBodyGyroscopeMeanX",-0.0276346639303578
"1868",21,"SITTING","meantBodyGyroscopeMeanY",-0.0784719736838971
"1869",21,"SITTING","meantBodyGyroscopeMeanZ",0.0861212668362745
"1870",21,"SITTING","meantBodyGyroscopeStdevX",-0.79617228689951
"1871",21,"SITTING","meantBodyGyroscopeStdevY",-0.765057760637255
"1872",21,"SITTING","meantBodyGyroscopeStdevZ",-0.701642028499559
"1873",21,"SITTING","meantBodyGyroscopeJerkMeanX",-0.100558317889216
"1874",21,"SITTING","meantBodyGyroscopeJerkMeanY",-0.0408236141863333
"1875",21,"SITTING","meantBodyGyroscopeJerkMeanZ",-0.0533861046416422
"1876",21,"SITTING","meantBodyGyroscopeJerkStdevX",-0.792483156720588
"1877",21,"SITTING","meantBodyGyroscopeJerkStdevY",-0.815859336004902
"1878",21,"SITTING","meantBodyGyroscopeJerkStdevZ",-0.812017312181373
"1879",21,"SITTING","meantBodyAccelerometerMagnitudeMean",-0.620309259553676
"1880",21,"SITTING","meantBodyAccelerometerMagnitudeStdev",-0.6601960145
"1881",21,"SITTING","meantGravityAccelerometerMagnitudeMean",-0.620309259553676
"1882",21,"SITTING","meantGravityAccelerometerMagnitudeStdev",-0.6601960145
"1883",21,"SITTING","meantBodyAccelerometerJerkMagnitudeMean",-0.703461275879657
"1884",21,"SITTING","meantBodyAccelerometerJerkMagnitudeStdev",-0.680069218953922
